label,message,clean_message,label_num
ham,This is ur face test ( 1 2 3 4 5 6 7 8 9  &lt;#&gt;  ) select any number i will tell ur face astrology.... am waiting. quick reply...,ur face test ltgt select number tell ur face astrology waiting quick reply,0
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend",hey iouri gave number im wylie ryans friend,0
ham,Yep get with the program. You're slacking.,yep get program youre slacking,0
ham,I'm in inside office..still filling forms.don know when they leave me.,im inside officestill filling formsdon know leave,0
ham,"I think your mentor is , but not 100 percent sure.",think mentor percent sure,0
spam,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),call send girl erotic ecstacy pmin stop text call nat rate,1
ham,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates,trying figure im suppose see couple different people week said wed get together didnt set date,0
spam,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,important message final contact attempt important message waiting customer claim dept expires call,1
ham,Hi mom we might be back later than  &lt;#&gt; ,hi mom might back later ltgt,0
spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?,datingi two started sent text talk sport radio last week connection think coincidence,1
ham,"Lol, oh you got a friend for the dog ?",lol oh got friend dog,0
ham,"Ok., is any problem to u frm him? Wats matter?",ok problem u frm wats matter,0
ham,"K I'll head out in a few mins, see you there",k ill head min see,0
ham,I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.,dont want leave im barely stay sane fighting constantly isnt helping,0
spam,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,current leading bid pause auction send customer care,1
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",free entry grprizes wkly comp chance win latest nokia psp cash every wktxt great,1
ham,Somebody set up a website where you can play hold em using eve online spacebucks,somebody set website play hold em using eve online spacebucks,0
ham,Its sunny in california. The weather's just cool,sunny california weather cool,0
spam,You have 1 new message. Call 0207-083-6089,new message call,1
ham,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",make squeezed ltgt buck dad,0
ham,Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,good day toopray meremove teeth painful maintaining stuff,0
ham,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.IåÕm knackered and iåÕm dreading work tonight. What are thou upto tonight. X,babe hope ok shit night sleep fell asleep im knackered im dreading work tonight thou upto tonight x,0
ham,How do friends help us in problems? They give the most stupid suggestion that Lands us into another problem and helps us forgt the previous problem,friend help u problem give stupid suggestion land u another problem help u forgt previous problem,0
ham,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...,gentle baby soon taking ltgt inch deep inside tight pussy,0
ham,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!,much fight good nite,0
ham,Nt joking seriously i told,nt joking seriously told,0
ham,Watching ajith film ah?,watching ajith film ah,0
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,ooooooh forgot tell u get yoville phone,0
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",done handed dont know mega shop asda count celebration thats im,0
ham,I dont know exactly could you ask chechi.,dont know exactly could ask chechi,0
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,dunno lei shd b driving lor co go sch hr oni,0
ham,As in i want custom officer discount oh.,want custom officer discount oh,0
ham,That's necessarily respectful,thats necessarily respectful,0
ham,Hi. Hope you had a good day. Have a better night.,hi hope good day better night,0
ham,And he's apparently bffs with carly quick now,he apparently bffs carly quick,0
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,hard true much show amp express love someonethat much hurt leave get seperatedud evening,0
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,babe think got ur brolly left english wil bring mrw u luv franxx,0
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,hi babe thanks coming even though didnt go welli wanted bed hope see soon love kiss xxx,0
ham,So gd got free ice cream... I oso wan...,gd got free ice cream oso wan,0
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,pls give prometazine syrup ml ltgt min later feed,0
ham,So how many days since then?,many day since,0
ham,Dear are you angry i was busy dear,dear angry busy dear,0
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,yup msg tat yijue tot group mate co meeting today mah im askin leaving earlier wat mah co mayb haf walk v far,0
ham,... Are you in the pub?,pub,0
ham,There is a first time for everything :),first time everything,0
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",daddy shu shu looking u u wan tell ure singapore wat,0
ham,I ask if u meeting da ge tmr nite...,ask u meeting da ge tmr nite,0
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,gr handle victoria island traffic plus whens album due,0
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,nite nite pocay wocay luv u n e thing eva promise ring u morrowxxxx,0
ham,East coast,east coast,0
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,get chicken broth want ramen unless there dont know,0
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,slave want take picture today bright light cell phone bright light,0
ham,Nope. I just forgot. Will show next week,nope forgot show next week,0
ham,So how are you really. What are you up to. How's the masters. And so on.,really hows master,0
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),im bruce amp fowler im mom car cant park long story,0
ham,I dont know oh. Hopefully this month.,dont know oh hopefully month,0
ham,"Hi elaine, is today's meeting confirmed?",hi elaine today meeting confirmed,0
ham,Ok k..sry i knw 2 siva..tats y i askd..,ok ksry knw sivatats askd,0
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,u horrible gal u knew dat going wif yest n u still come n ask,0
ham,Oh yeah! And my diet just flew out the window,oh yeah diet flew window,0
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,santa calling would little one like call santa xmas eve call book time,1
ham,You didnt complete your gist oh.,didnt complete gist oh,0
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",er yeah b sorry tell pubcafe sit come wen u,0
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",make time tonight whenever cool text whenever youre around,0
ham,If I was I wasn't paying attention,wasnt paying attention,0
ham,Thanx a lot 4 ur help!,thanx lot ur help,0
ham,You're gonna have to be way more specific than that,youre gonna way specific,0
ham,Jesus armand really is trying to tell everybody he can find,jesus armand really trying tell everybody find,0
ham,I'm wif him now buying tix lar...,im wif buying tix lar,0
ham,Mode men or have you left.,mode men left,0
ham,Am slow in using biola's fne,slow using biolas fne,0
ham,"\What are youdoing later? Sar xxx\""""",youdoing later sar xxx,0
ham,Hey i've booked the 2 lessons on sun liao...,hey ive booked lesson sun liao,0
ham,Thank you. do you generally date the brothas?,thank generally date brothas,0
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",way make sure u get train worc foregate street shrub hill fun night x,0
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",thought id get watch co thats kind thing u getanth love much,0
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,guaranteed award maybe even cash claim ur award call free legitimat efreefone number wat u think,1
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,good morning repair shopthe reason im hour,0
ham,"And that's fine, I got enough bud to last most of the night at least",thats fine got enough bud last night least,0
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,back good journey let know need receipt shall tell like pendent,0
ham,So that takes away some money worries,take away money worry,0
ham,"aight we can pick some up, you open before tonight?",aight pick open tonight,0
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",latest news police station toilet stolen cop nothing go,1
ham,Sac needs to carry on:),sac need carry,0
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,sing hu think also important find someone female know place well preferably citizen also smart help navigate even thing like choosing phone plan require guidance doubt ask especially girl,0
ham,What???? Hello wats talks email address?,hello wats talk email address,0
ham,Except theres a chick with huge boobs.,except there chick huge boob,0
ham,Im just wondering what your doing right now?,im wondering right,0
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,wishing beautiful day moment revealing even thing keep smiling enjoy,0
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",sparkling shopping break per person call visit,1
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,hear loud scream ltgt minute cause gyno shoving thing dont belong,0
ham,Ok i thk i got it. Then u wan me 2 come now or wat?,ok thk got u wan come wat,0
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,txt call claim reward hour talk time use phone subscribegbpmnth inc hr stoptxtstop,1
